"abbr","country","topic","subtopic","topic_slug","subtopic_slug","sentence",value,"source_doc"
"PT","Portugal","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","In the latest Corruption Perceptions Index of Transparency International, Portugal scored 62/100 and ranks 10th in the European Union and 30th globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Prevention","anti-corruption","prevention","The criminal legal framework to fight corruption is broadly in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Prevention","anti-corruption","prevention","A National Anti-Corruption Strategy is in preparation.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Prevention","anti-corruption","prevention","The Council for the Prevention of Corruption (CPC) is the public authority responsible for developing national actions regarding the prevention of corruption and related offences.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Prevention","anti-corruption","prevention","New rules were introduced in 2019 with a view to increase transparency and integrity in public life.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Prevention","anti-corruption","prevention","As part of the 2019 reforms, the Parliament also adopted a Code of Conduct for Members of Parliament.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Prevention","anti-corruption","prevention","New rules have been introduced to strengthen the regime regulating ‘revolving doors’, but lobbying remains unregulated.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Prevention","anti-corruption","prevention","As regards whistle-blower protection, general provisions for public officials are in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Anti-corruption","Represive measures","anti-corruption","represive-measures","Prosecution services are making efforts to improve their effectiveness, including as regards the treatment of high-level corruption cases.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Efficiency","justice","efficiency","Despite improvements, the efficiency of the justice system continues to face challenges.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Independence","justice","independence","Changes to the composition of the judicial High Councils are being discussed.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Independence","justice","independence","The electronic system of allocation of cases in courts is under scrutiny.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Independence","justice","independence","The perceived judicial independence among the general public has decreased.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Independence","justice","independence","The Statute of Public Prosecution and the Statute of Judicial Magistrates have been amended.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Quality","justice","quality","New reforms on the judicial map and on courts specialisation have been adopted.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Quality","justice","quality","Measures to improve the digitalisation of the justice system continue to be implemented.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Quality","justice","quality","There are discussions on the resources for the justice system.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Justice","Quality","justice","quality","Several measures were taken to limit the impact of the COVID-19 pandemic on the functioning of the justice system.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Safeguards are in place to guarantee media independence and to protect the exercise of journalistic profession from interference by state authorities.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","While basic protection standards for journalists are well established, defamation is punishable with imprisonment.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Access to information and documents held by public authorities is safeguarded through specific legislation.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The Regulatory Authority for the Media is deemed independent and effective.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","Portugal has a thorough framework for ensuring transparency of media ownership.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","There are rules in place for regulating the transparency of state advertising.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","Portuguese laws protect civic participation.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","The Ombudsman holds important prerogatives to safeguard fundamental rights.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The Constitutional system provides safeguards for the regime of checks and balances.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The legislative process foresees the involvement of stakeholders and there are safeguards for transparency.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"PT","Portugal","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Emergency powers were used in the context of the COVID-19 pandemic.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0321&from=EN"
"RO","Romania","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","In the Transparency International Corruption Perceptions Index, Romania scored 44/100 and ranks 19th in the European Union and 70th globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Prevention","anti-corruption","prevention","Romania has a comprehensive national anti-corruption strategic framework based on the large participation of national and local institutional actors.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Prevention","anti-corruption","prevention","Continued uncertainty about amendments of the Criminal Code and Criminal Procedure Code puts the fight against corruption at risk.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Prevention","anti-corruption","prevention","Codes of ethics and conduct were introduced for members of Parliament and the Government in recent years",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Prevention","anti-corruption","prevention","Romania has a dedicated law on whistleblowing protection since 2004.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Represive measures","anti-corruption","represive-measures","The effectiveness of the investigation and sanctioning of corruption cases has been impacted by pressure exercised on the legal and institutional framework.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Represive measures","anti-corruption","represive-measures","Other obstacles to effective prosecution continue.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Represive measures","anti-corruption","represive-measures","The National Integrity Agency (ANI) continues to deliver, however its effectiveness is under stress, due to weakening of its legislative framework and decreasing resources.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Anti-corruption","Represive measures","anti-corruption","represive-measures","The National Agency for the Management of Seized Assets (ANABI) is fully operational.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Efficiency","justice","efficiency","Overall, the justice system handles its caseload efficiently.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Efficiency","justice","efficiency","Legislative amendments affecting human resources may hinder Romania’s efforts to reduce the length of judicial proceedings.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Independence","justice","independence","Several amendments to the Justice laws in 2018 and 2019 continue to raise concerns as regards their impact on judicial independence.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Independence","justice","independence","The prolonged implementation of the amended justice laws creates increased uncertainty for the functioning of the justice system.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Independence","justice","independence","The perception of judicial independence among the general public is low, and shows a decreasing trend in recent years.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Independence","justice","independence","The prosecutorial Section for the Investigation of Offences in the Judiciary (SIIJ) remains in place, despite widespread criticism.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Independence","justice","independence","New heads of the prosecution services were appointed in 2019, but long-standing concerns with the procedure for appointment and dismissal of high ranking prosecutors remain.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Independence","justice","independence","The dismissal in 2018 of the former anti-corruption directorate chief prosecutor has been reviewed by the European Court of Human Rights (ECtHR).",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Independence","justice","independence","Amendments to the law on the Statute of Judges and Prosecutors changed the rules governing the civil liability of judges.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Quality","justice","quality","The deficit of human resources in the justice system has increased.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Quality","justice","quality","The creation of the Strategic Judicial Management did not produce the expected results.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Justice","Quality","justice","quality","Romania has an overall good level of digitalisation of justice and efforts continue to develop it further.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","While freedom of expression is recognised by the Constitution, and access to the journalistic profession is unrestricted, some reported issues stem from the implementation of the legal framework.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","The enforcement of the constitutional right of access to any information of public interest faces obstacles.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Threats to Romanian journalists have been reported due to their professional activities.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The regulatory authority in the field of audio-visual media is the National Audio-visual Council (CNA).",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","In terms of self-regulation in the press sector, professional norms are established at the level of the newsroom or publisher.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","Transparency of media ownership appears to be incomplete.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","State advertising is reportedly used as a method for state interference.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Accessibility","other-institutional-issues","accessibility","The Government has taken measures to improve transparency and accountability.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","Romanian civil society is active in defending the rule of law, and has reacted to attempts to limit the activities of non-governmental organisations",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","Independent authorities play a role in safeguarding fundamental rights and the rule of law.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The process for preparing and enacting laws is well regulated, including an extended institutional set-up of checks and balances.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The ordinary legislative process is often side-lined by the widespread use of Government Emergency Ordinances (GEOs)",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","A state of emergency was declared in the context of the COVID-19 pandemic.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Legislative amendments many times lack predictability and quality, and raise concerns with regard to the public interest.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Despite the framework in place, impact assessments and public consultations are not sufficiently used.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"RO","Romania","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The Government committed to putting in place an Action Plan to address the issue of implementation of court decisions and application of jurisprudence of the courts by public administration.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0322&from=EN"
"SE","Sweden","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","Sweden scores 85/100 in the Transparency International Corruption Perception Index and ranks 3rd in the European Union and 4th globally.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Prevention","anti-corruption","prevention","Sweden has the legal framework to criminalise corruption broadly in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Prevention","anti-corruption","prevention","While there is no comprehensively codified national anticorruption strategy in place, the Government has announced its initiative to develop a National Action Plan on anti-corruption.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Prevention","anti-corruption","prevention","The responsibility to fight and prevent corruption is distributed across several authorities.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Prevention","anti-corruption","prevention","Some categories of officials as well as members of Parliament and Ministers are required to submit asset declarations.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Prevention","anti-corruption","prevention","Measures are in place to ensure whistle-blower protection and encourage reporting of corruption.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Prevention","anti-corruption","prevention","Rules on ‘revolving doors’ have been introduced for high-level officials, while lobbying provision remains unregulated.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Prevention","anti-corruption","prevention","A broad right to public access to information is a core element of the Swedish approach to corruption prevention.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Anti-corruption","Represive measures","anti-corruption","represive-measures","The National Anti-Corruption Unit (NACP) within the Prosecution Authority is responsible for all criminal investigations related to corruption and foreign bribery.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Justice","Efficiency","justice","efficiency","The Swedish justice system is not facing particular challenges regarding efficiency, despite a particularly high number of incoming administrative cases.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Justice","Independence","justice","independence","The level of perceived independence of the judiciary is consistently very high.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Justice","Independence","justice","independence","A reform process to further strengthen judicial independence has been initiated.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Justice","Independence","justice","independence","The rules for the allocation of cases have been codified.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Justice","Quality","justice","quality","The National Courts Administration has requested additional resources, to cope with an increased caseload.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Justice","Quality","justice","quality","Efforts are ongoing to address challenges concerning the use of digital communication in the Swedish judiciary.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Sweden has a robust framework for the protection and activities of journalists.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","Sweden has in place effective regulatory safeguards for the independence of the media regulator.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","Sweden has a well-established self-regulatory framework in the media sector.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","With regard to the transparency of media ownership, the Swedish legal system does not provide for any media-specific legislation.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","The Government has implemented specific instruments for dialogue with civil society.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","Several independent authorities play a role in safeguarding fundamental rights.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The enactment of legislation is characterised by a particularly inclusive process.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","The Council on Legislation is responsible for ex-ante constitutionality review of laws.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SE","Sweden","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Sweden is considering a reform of the procedure for amending its Constitution.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0326&from=EN"
"SI","Slovenia","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","Slovenia scored 60/100 in the 2020 Corruption Perception Index of Transparency International, ranking 11th in the European Union and 35th globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Prevention","anti-corruption","prevention","The basic legal framework for strengthening the integrity in the public sector, ensuring transparency and avoiding conflicts of interests, is the Integrity and Prevention of Corruption Act.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Prevention","anti-corruption","prevention","Rules of conduct are in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Prevention","anti-corruption","prevention","Provisions on preventing and managing conflicts of interest are in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Prevention","anti-corruption","prevention","Lobbying and ‘revolving doors’ are regulated.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Prevention","anti-corruption","prevention","Slovenia has developed further measures to prevent corruption and increase transparency in public procurement.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Represive measures","anti-corruption","represive-measures","The Commission for the Prevention of Corruption (CPC) operates within a good legal framework, but with limited resources.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Represive measures","anti-corruption","represive-measures","Alongside the specialised Commission for Prevention of Corruption, several public bodies are involved in the prevention and repression of corruption.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Represive measures","anti-corruption","represive-measures","The Corruption section, located within the Economic Crime Division of the General Police Directorate (GPD), is responsible for handling corruption crime at a national level.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Anti-corruption","Represive measures","anti-corruption","represive-measures","Several high-profile corruption cases are ongoing, but specific challenges exist in ensuring successful prosecutions.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Efficiency","justice","efficiency","Improved efficiency of the justice system has led to a further reduction of backlogs, and the length of court proceedings mostly remained stable.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Efficiency","justice","efficiency","Efficiency challenges remain particularly regarding economic and financial crime cases.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Independence","justice","independence","An investigation opened in the beginning of 2019 by a Parliamentary Inquiry Committee envisaged looking into actions of prosecutors and judges in concrete criminal cases.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Independence","justice","independence","The level of perceived judicial independence has continuously improved in recent years but remains low to average.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Quality","justice","quality","The digitalisation of the justice system for case management is well advanced and further developments are ongoing to improve electronic communication between courts and parties.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Quality","justice","quality","Results of the Supreme Court’s survey of court users are being used to further improve the quality of justice.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Quality","justice","quality","The Supreme Court plays an important role in allocating resources to courts.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Quality","justice","quality","The Judicial Council and the State Prosecutorial Council are facing challenges in terms of resources, despite some improvements.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Quality","justice","quality","Consultations are ongoing to finalise the judicial map reform.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Justice","Quality","justice","quality","Publication of first instance court judgments remains limited, particularly in civil and commercial cases.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","The implementation of the right to information leads to lengthy procedures, but not many cases of violation have been recorded.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","While physical attacks against journalists are rare, online harassment or threats against journalists are frequent and rarely sanctioned by the justice system.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The independence of the Agency for Communication Networks and Services is stipulated by law, however, its effectiveness is constrained by the lack of human resources and the lack of safeguards against political interference.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
"SI","Slovenia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The transparency of media ownership requires declaration of ownership or management stakes.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0323&from=EN"
